Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Surf Tropical Lily Ylang Ylang Washing Powder 80 Wash 5200G,(83),4.7,8.00,"Surf Tropical Lily & Ylang-Ylang is a gorgeous bouquet of two of nature’s most exotic and enticing flowers. Feminine and strong, the lily’s honeyed, floral scent is a favourite, ranking in the top five most popular fresh cut flowers in the world. The Ylang-Ylang flower’s sweet aroma seduces the senses and soothes the spirit. Its sensual fragrance is said to re-connect mind and body, creating feelings of euphoria. With its exotic fragrance, the Tropical Lily & Ylang-Ylang range is available in washing liquid, washing powder and washing capsules and is suitable for washing both colours and whites. Surf is the UK's No.1 fragrance detergent brand*. Our laundry range brings you the joy of fragrance, long after you’ve washed your clothes. With burst after burst of uplifting fragrance released right through your day, your laundry stays fragrantly fresh, with a brilliant deep clean you’ll love. Surf powder offers brilliant cleaning and excellent fragrance, with outstanding results even in cold water. It has brilliant cleaning power for stain removal and is great on white clothes. To use Surf powder effectively, add it to the dispensing drawer of your washing machine, put in the laundry and start the wash. For the best results in soft water, use 40 ml Surf powder for light loads, 75 ml for standard loads and 140 ml for larger or dirtier loads. In medium water, use 75 ml for light loads, 100 ml for standard and 170 ml maximum. In hard water, use 105 ml for light, 140 ml for standard and 200 ml maximum. *Kantar WPO 52 w/e 22.03.20","5-15%: Anionic surfactants. <5%: Nonionic surfactants, Perfume, Polycarboxylates, Soap, Phosphonates, Oxygen-based bleaching agents, Optical brighteners, Enzymes, Benzyl Salicylate, Citronellol, Hexyl Cinnamal, Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301870177
Raid Fly/Waspmosquito Killer 300Ml,(10),2.7,3.00,"Raid Fly, Wasp & Mosquito with Eucalyptus Aroma Oil is specially formulated to kill flies, wasps and  mosquitoes. The water-based technology formula provides the same great protection, but with less chemical solvents. Raid spray eliminates insects in seconds, effectively protecting you and your family from their bites. Use it both indoors and outdoors. See the label for detailed precautions and usage directions.",SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/258786820
Mr.Muscle Oven Cleaner 300Ml,(23),3.5,3.50,"Mr Muscle knows cleaning should be as easy as possible, which is why we have created Mr Muscle Oven Cleaner. Specially designed to remove burnt-on oven grease, food and spills effectively, this oven degreaser gives your oven a sparkling clean finish. No additional scrubbing needed.",SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/250044755
Duck Fresh Disc Holder Lime,(233),4.1,3.50,"Fretting about traditional toilet cleaner cages that harbour germs? Fret no more. Duck® Fresh Discs Lime/Citrus have a gel-based toilet stain remover formula that self-sticks to the toilet bowl so germy cages aren’t something to fret about. Fresh Discs prevent the buildup of limescale and germ-harbouring stains. Just stick one to the inside toilet rim, so you can keep things clean with a fresh Lime/Citrus scent. No touching or scrubbing required, just automatic freshening action with every flush. Pretty easy, huh? This bathroom cleaner starter kit contains 1 handle and 6 gel discs.",SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299160231
Dettol Big & Strong Bathroom Wipes 25S,(3),3.7,2.50,www.rbeuroinfo.com,"Per 100g product contains 2.56g Lactic Acid, Contains <5% Non-Ionic Surfactants, Anionic Surfactants, Disinfectant",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299258928
Andrex Toilet Tissue Quilts 4 Roll,(101),4.8,2.75,Andrex Quilts,Made in the UK,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255496102
Tesco Pan Scourers 5 Pack,(1),5,1.50,Tesco flat pan scourers.,"Produced in the U.K.,  ----",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/267362830
Daz Washing Powder For Whites & Colour 37 Washes 2.405Kg,(307),4.8,4.00,"Daz has always been NO NONSENSE, but SERIOUS about cleaning. Now experience the most SERIOUSLY CLEAN cleaning ever with Daz washing powder for BOTH Whites & Colours. Daz has been doing this Brilliant cleaning thing since ’53, so it's safe to say we know our onions when it comes to CLEANING your clothes AND keeping your colourful clothes, COLOURFUL! Don’t underestimate Daz! And by the way, this wonderful detergent brand also comes in PODs and Washing Liquid.","5-15% Anionic Surfactants, <5% Non-Ionic Surfactants, Polycarboxylates, Zeolites, Enzymes, Optical Brighteners, Perfumes",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306460568
Comfort Intense Fuchsia Passion Fabric Conditioner 900Ml,(1877),4.8,3.00,"Your clothes have the power to change how you feel, so it’s important to give them the best possible life. With this Comfort Fuchsia Passion fabric conditioner your clothes will look, smell, and feel incredible wash after wash. Be whisked away on an epic journey when you add one half a cap of this Comfort conditioner to your laundry. Inspired by oriental floral blossoms, this ultra-concentrated fabric conditioner contains Comfort's special technology that releases long-lasting fragrance. Combining brilliant bursts of red fruit, sweet blossoms of jasmine and divine hints of vanilla, you won't be able to stop loving your clothes with the Comfort Intense range! Comfort believes in the positive power of clothes – let this pink Comfort fabric conditioner make them last longer and stay bright and soft. Using Comfort Intense fabric conditioner regularly helps keep the shape, texture, and colour of your clothes, making them easier to iron.","15-30% Cationic surfactants. <5% Perfume, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Citronellol, Coumarin, Eugenol, Limonene, Benzisothiazolinone, Methylisothiazolinone, DMDM Hydantoin",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302837268
Tesco Soft Grip Pegs 24 Pack,(52),3,2.00,Soft rubber tips,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/285160152
Harpic Power Plus Toilet Cleaner Tablets Pack 8,(28),4.6,1.99,Power Plus Active Tablets.,"Contains: 5-15% Oxygen-Based Bleaching Agents, <5%: Anionic Surfactants, Non-Ionic Surfactants",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/262749519
Method Anti-Bacterial Orange Yuzu 828Ml,(22),4.6,3.00,METHOD ANTI-BAC ORANGE YUZU 828ML ,"<5%: Non-Ionic Surfactants*, Anionic Surfactants*, Lactic Acid*, Perfume (Hexyl Cinnamal*, Linalool*, Limonene*), Other: Water, Alcohol Denat.*, Potassium Hydroxide*, Tetrasodium Glutamate Diacetate*, *Denotes Plant or Mineral origin",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304782069
Cif Citrus Bathroom Mousse 500Ml,(94),4.4,2.50,"Cif Power & Shine Bathroom Mousse offers you maximum results with minimal effort! Its unique and powerful formula, in an easy to use mousse format, is an amazing bathroom cleaner leaving your surfaces brilliantly clean and shiny with a zingy scent.","5-15% Apliphatic Hydrocarbons. <5% Non-ionic Surfactants, Perfume, Limonene",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/254870346
Surf Tropical Lily 25 Wash 875Ml,(79),4.6,3.00,"Surf Tropical Lily & Ylang-Ylang Liquid Washing Detergent features a gorgeous bouquet of two of nature's most exotic and enticing flowers. Feminine and strong, the lily's honeyed, floral scent is a favourite, ranking in the top five most popular fresh cut flowers in the world. The ylang-ylang flowers' sweet aroma seduces the senses and soothes the spirit. Its sensual fragrance is said to re-connect the mind and body, creating feelings of euphoria. Let Surf's laundry range bring you the joy of fragrance long after you've washed your clothes. With burst after burst of its uplifting bouquet released throughout your day, your laundry will stay fragrantly fresh, with a brilliant deep clean you'll love. This powerful laundry liquid, with its exotic scent, is available in washing liquid, washing powder and convenient washing capsules and is suitable for washing both coloured and white fabrics. It is also suitable for cold washes. It delivers lasting fragrance and brilliant cleaning. Our bottle is 100% recyclable with the sleeve removed. To use Surf liquid effectively, pour into the dosing ball and then place it in the drum of your washing machine. Then add your laundry and start the wash. For the best results, use 35 ml of Surf liquid for standard loads (4-5 kg) and soft/medium water. Use 52 ml for larger or dirtier loads and hard water.",United Kingdom,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/277493348
Dettol Washing Machine Cleaner Lemon 250Ml,(7),3.4,3.00,www.cleanright.eu,"Per 100g contains 2.25g of Benzalkonium Chloride, 9.99g Lactic Acid, 0.13g Bis (3-Aminopropyl) Dodecylamine, Contains <5% Non-Ionic Surfactants, Disinfectant, Perfume, Citral, Citronellol Hexylcinnamal, Limonene and Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295098680
Tesco Spring Fresh Tumble Dryer Sheets 40S,(8),4.5,1.25,Tumble Dryer Sheets Spring Fresh,"30% or more Cationic surfactant 5-15% Non-ionic surfactant, Perfume Less than 5% Benzyl Salicylate, 2-(4-tertbutylbenzyl)propionaldehyde, Hexyl Cinnamaldehyde, Citronellol, Geraniol, Coumarin A datasheet for this product can be obtained from www.product-data.co.uk",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/253987588
Tesco Sponge Cloths 4 Pack,(2),4,1.30,Tesco Sponge Cloths,"Produced in Spain, Produced in Spain",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/260332445
Tesco Orange Blossom & Pomegranate Biological Capsules 20W 490Ml,(3),1.3,2.75,*,"Ingredients: >30% Anionic Surfactants. 15-30% Non-Ionic Surfactants. 5-15% Soap. <5% Phosphonate. Also contains: Perfumes, Optical Brighteners, Enzymes, Linalool, Alpha-Isomethyl Ionone, Limonene.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300116756
Dettol Laundry Cleanser Fresh Cotton 2.5L,(6),4.3,5.00,www.rbeuroinfo.com,"Per 100 g, contains 1.44 g Dicapryl/Dicaprylyl Dimonium Chloride and 0.96 g Benzalkonium Chloride, Contains < 5% Non-ionic surfactants, Disinfectant, Perfume, Butyl Phenyl Methyl Propional, Hexyl Cinnamal and Citronellol",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/284275683
Tesco Twin Pack Sponge Bathroom Cleaner,(2),3.5,1.00,Tesco bathroom sponge cleaners.,"Produced in the U.K.,  ----",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/258237209
Dettol Power & Pure Kitchen Spray 1L,(3),5,2.00,www.happier-homes.com,"Per 100 g of product contains 1.05 g Hydrogen Peroxide and 0.125 g Benzalkonium Chloride, Contains <5% Oxygen-Based Bleaching Agent, Anionic Surfactants, Non-Ionic Surfactant, Disinfectant, Perfume, Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302808286
Comfort Sunshiny Days 36 Wash 1.26 Litre,(56),4.9,2.00,"Be swept away to breezy summer days with each wash, when you use Comfort Sunshiny Days Fabric Conditioner. Treat your favourite clothes to a drop of sunshine, giving them long-lasting freshness, thanks to Comfort’s unique odour protection formula. Our fabric softener also saves you time by making your clothes easier to iron. This means you can enjoy a little more fun in the sunshine, and your clothes will be bursting with the fresh smell of summer. How to use: 1. Pour a 35 ml dose of Comfort Sunshiny Days Fabric Conditioner straight into the correct compartment of your washing machine drawer, along with your favourite laundry liquid. Do not pour directly on to fabrics. 2. Choose the correct wash setting and let your machine take care of the rest, as it releases the fabric softener during the final rinse cycle. Using Comfort fabric conditioner in every wash helps smooth fabric fibres, maintains garment colour and keeps your family’s clothes looking and feeling their very best. So make Comfort Sunshiny Days Fabric Conditioner an essential part of your laundry day. Add life back to your clothes, enhancing how they look, feel, and smell together with Comfort.","5 -15% Cationic surfactants. <5% Perfume, Hexyl Cinnamal, Butylphenyl Methylpropional, Limonene, Geraniol, Benzisothiazolinone",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299773796
Comfort Creations Honey Suckle Fabric Conditioner 33 Wash 1.16L,(104),4.8,2.00,"Our perfume experts have taken inspiration from some of nature's most precious ingredients to create a memorable scent of Comfort Honeysuckle & Sandalwood Fabric Conditioner. The aroma of rich sandalwood has been sweetened with honeysuckle, while delicious hints of vanilla and exotic frangipani complete this long-lasting, refreshing fragrance that provides you with 100% more long-lasting fragrance compared to Comfort Pure fabric conditioner in every drop. As well as locking in lasting freshness and fabulous fragrance into every wash, our range of Comfort Creations fabric softener range adds super softness to your favourite clothes. Used regularly, they work wonders on fabrics, smoothing fibres for easy ironing. How to use: Pour a 35 ml dose straight into the correct compartment of your washing machine drawer along with your favourite laundry clothing cleanser for lasting freshness. Do not pour directly on to fabrics. Choose the right wash setting and let your machine take care of the rest, as it releases the Honeysuckle & Sandalwood fabric softener during the final rinse cycle. Use Comfort in every wash to maintain garment colour and keep your family’s clothes looking and feeling soft. Try all the Comfort Creations fabric softener range, which come in a range of outstanding fragrances including Blueberry & Jasmine, Strawberry & Lily, Waterlily & Lime, Tuberose & Vanilla and Cherry Blossom & Sweet Pea. For best results, use alongside your clothing cleanser.","5-15%: Cationic Surfactants.<5%: Perfume, Amyl Cinnamal, Benzyl Benzoate, Benzyl Salicylate, Citronellol, Coumarin, Hexyl Cinnamal, Limonene, Linalool, DMDM Hydantoin, Potassium sorbate",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/283023436
Windolene Window Cleaners 750Ml,No ratings yet,Nan,1.50,Glass & Shiny Surfaces,"By Appointment to Her Majesty Queen Elizabeth II Manufacturers of Antiseptics, Air Fresheners, Polishes, Cleaners and Laundry Products
Reckitt Benckiser plc, Slough",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278296004
Tesco Eco Luxury Tissues 72 Sheets,(15),2.1,1.00,Tesco Luxury Soft eco tissues,Produced in Portugal,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302489040
Cif Power Shine Kitchen Spray 700Ml,(131),4.3,2.00,"Try Cif Power & Shine Kitchen Cleaner Spray, ultra degreaser, to keep your kitchen gleaming with an unbeatable (vs spray market leader in the UK), 100% streak free shine from every spray. The powerful deep cleaning molecules in Cif Power & Shine quickly lift away 100% of tough grease leaving the busiest room in the house ready for family life. The latest research has proven that a highly effective way of removing grease is actually with oil. Our unique lightweight formula contains orange and tangerine oils that immediately starts to cut through grease in just one wipe. You will be left with perfectly shiny surfaces and a kitchen invigorated with zesty cheer. Enjoy a streak-free shine on ceramic, chrome and enamel surfaces, first time, every time. Use Cif Power and Shine Kitchen Cleaner Spray as an excellent cooker spray for your hob and cooker bonnet too. For a sparkling home, also try Cif Power & Shine Bathroom Cleaner Spray to quickly lift away 100% of soap scum and limescale and Cif Power & Shine Anti-Bacterial Spray to kill 99.9% of bacteria, germs and flu viruses for a hygienic home. At Cif we believe in revealing and protecting beauty for everyone to enjoy, every day. That’s why for over 50 years, Cif has developed a range of cleaning products that remove ugly dirt, without damage, providing you with beautiful results.","<5 % Non-ionic Surfactant, Perfume, Limonene, Phenoxyethanol",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295647850
